Sample in Buffer,Sample in Window,TRIGGER,u_FFT_Top/ram_addr_write[12:0],u_FFT_Top/<const0>_1,u_FFT_Top/<const0>_2,u_FFT_Top/ram_addr_read[12:0],u_FFT_Top/<const0>_3,u_FFT_Top/<const0>,u_FFT_Top/ram_data_in[31:0],u_FFT_Top/ram_data_out[31:0],u_FFT_Top/s_axis_data_tdata[31:0],u_FFT_Top/fft_256_data_out[31:0],u_FFT_Top/fft_16_data_out_1[31:0],u_FFT_Top/fft_16_data_out[31:0],u_FFT_Top/fft_16_valid_out
4503,4503,0,0ffb,0,0,0c1e,0,0,e53a0ef0,0f7e0949,009d006e,c2e2d406,02d4eb7d,02d4eb7d,1
4504,4504,0,0ffb,0,0,0d1e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fe5c06c3,fe5c06c3,1
4505,4505,0,0ffb,0,0,0e1e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,01eaf834,01eaf834,1
4506,4506,0,0ffb,0,0,0f1e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,114f0aef,114f0aef,1
4507,4507,0,0ffb,0,0,001f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f6a0fcb1,f6a0fcb1,1
4508,4508,0,0ffb,0,0,011f,0,0,e53a0ef0,f701f367,009d006e,c2e2d406,041e05af,041e05af,1
4509,4509,0,0ffb,0,0,021f,0,0,e53a0ef0,f2effde1,009d006e,c2e2d406,effc09f0,effc09f0,1
4510,4510,0,0ffb,0,0,031f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,079af4c0,079af4c0,1
4511,4511,0,0ffb,0,0,041f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f98c0071,f98c0071,1
4512,4512,0,0ffb,0,0,051f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f67f031c,f67f031c,1
4513,4513,0,0ffb,0,0,061f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0064f1f3,0064f1f3,1
4514,4514,0,0ffb,0,0,071f,0,0,e53a0ef0,fbe3f699,009d006e,c2e2d406,09120340,09120340,1
4515,4515,0,0ffb,0,0,081f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,02700856,02700856,1
4516,4516,0,0ffb,0,0,091f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f22000f1,f22000f1,1
4517,4517,0,0ffb,0,0,0a1f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,039bf5a0,039bf5a0,1
4518,4518,0,0ffb,0,0,0b1f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0784fea0,0784fea0,1
4519,4519,0,0ffb,0,0,0c1f,0,0,e53a0ef0,06f305b9,009d006e,c2e2d406,021c0d34,021c0d34,1
4520,4520,0,0ffb,0,0,0d1f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f44bfc92,f44bfc92,1
4521,4521,0,0ffb,0,0,0e1f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ffeef8d7,ffeef8d7,1
4522,4522,0,0ffb,0,0,0f1f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0c24fd12,0c24fd12,1
4523,4523,0,0ffb,0,0,0020,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fd3e0ce0,fd3e0ce0,1
4524,4524,0,0ffb,0,0,0120,0,0,e53a0ef0,fdb5f703,009d006e,c2e2d406,f8aafebd,f8aafebd,1
4525,4525,0,0ffb,0,0,0220,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fcb7f52a,fcb7f52a,1
4526,4526,0,0ffb,0,0,0320,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0db201b2,0db201b2,1
4527,4527,0,0ffb,0,0,0420,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fd920802,fd920802,1
4528,4528,0,0ffb,0,0,0520,0,0,e53a0ef0,0f86f9f3,009d006e,c2e2d406,f5250547,f5250547,1
4529,4529,0,0ffb,0,0,0620,0,0,e53a0ef0,00000000,009d006e,c2e2d406,048ff399,048ff399,1
4530,4530,0,0ffb,0,0,0720,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0d5805c8,0d5805c8,1
4531,4531,0,0ffb,0,0,0820,0,0,e53a0ef0,00000000,009d006e,c2e2d406,04fd0b13,04fd0b13,1
4532,4532,0,0ffb,0,0,0920,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f422fdf8,f422fdf8,1
4533,4533,0,0ffb,0,0,0a20,0,0,e53a0ef0,06ba03e9,009d006e,c2e2d406,076ef278,076ef278,1
4534,4534,0,0ffb,0,0,0b20,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0b77fc47,0b77fc47,1
4535,4535,0,0ffb,0,0,0c20,0,0,e53a0ef0,00000000,009d006e,c2e2d406,00960b62,00960b62,1
4536,4536,0,0ffb,0,0,0d20,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f27df7d5,f27df7d5,1
4537,4537,0,0ffb,0,0,0e20,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fe55f409,fe55f409,1
4538,4538,0,0ffb,0,0,0f20,0,0,e53a0ef0,111efafa,009d006e,c2e2d406,0b06fd1c,0b06fd1c,1
4539,4539,0,0ffb,0,0,0021,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f81f0d4b,f81f0d4b,1
4540,4540,0,0ffb,0,0,0121,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f380ff24,f380ff24,1
4541,4541,0,0ffb,0,0,0221,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fb76f52a,fb76f52a,1
4542,4542,0,0ffb,0,0,0321,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0ce7069d,0ce7069d,1
4543,4543,0,0ffb,0,0,0421,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fc860cfc,fc860cfc,1
4544,4544,0,0ffb,0,0,0521,0,0,e53a0ef0,145b0421,009d006e,c2e2d406,e8a91256,e8a91256,1
4545,4545,0,0ffb,0,0,0621,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fd57039e,fd57039e,1
4546,4546,0,0ffb,0,0,0721,0,0,e53a0ef0,00000000,009d006e,c2e2d406,06b3ff6e,06b3ff6e,1
4547,4547,0,0ffb,0,0,0821,0,0,e53a0ef0,00000000,009d006e,c2e2d406,e8defc7d,e8defc7d,1
4548,4548,0,0ffb,0,0,0921,0,0,e53a0ef0,00000000,009d006e,c2e2d406,077dfb5a,077dfb5a,1
4549,4549,0,0ffb,0,0,0a21,0,0,e53a0ef0,2f200256,009d006e,c2e2d406,0ae9fabc,0ae9fabc,1
4550,4550,0,0ffb,0,0,0b21,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f4e9e9d0,f4e9e9d0,1
4551,4551,0,0ffb,0,0,0c21,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0ecbfe34,0ecbfe34,1
4552,4552,0,0ffb,0,0,0d21,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0ad7fcc4,0ad7fcc4,1
4553,4553,0,0ffb,0,0,0e21,0,0,e53a0ef0,00000000,009d006e,c2e2d406,00d1e8dc,00d1e8dc,1
4554,4554,0,0ffb,0,0,0f21,0,0,e53a0ef0,15890324,009d006e,c2e2d406,08670d12,08670d12,1
4555,4555,0,0ffb,0,0,0022,0,0,e53a0ef0,00000000,009d006e,c2e2d406,039c0559,039c0559,1
4556,4556,0,0ffb,0,0,0122,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0503f58c,0503f58c,1
4557,4557,0,0ffb,0,0,0222,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f6ef18ca,f6ef18ca,1
4558,4558,0,0ffb,0,0,0322,0,0,e53a0ef0,0fea1e70,009d006e,c2e2d406,fbfd09b0,fbfd09b0,1
4559,4559,0,0ffb,0,0,0422,0,0,e53a0ef0,00000000,009d006e,c2e2d406,04bbfff6,04bbfff6,1
4560,4560,0,0ffb,0,0,0522,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f0130b2e,f0130b2e,1
4561,4561,0,0ffb,0,0,0622,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0055fe0b,0055fe0b,1
4562,4562,0,0ffb,0,0,0722,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fe02f923,fe02f923,1
4563,4563,0,0ffb,0,0,0822,0,0,e53a0ef0,1892bdb7,009d006e,c2e2d406,eec1fd87,eec1fd87,1
4564,4564,0,0ffb,0,0,0922,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0680fbf1,0680fbf1,1
4565,4565,0,0ffb,0,0,0a22,0,0,e53a0ef0,00000000,009d006e,c2e2d406,03a0f774,03a0f774,1
4566,4566,0,0ffb,0,0,0b22,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f753f59c,f753f59c,1
4567,4567,0,0ffb,0,0,0c22,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0ca302dd,0ca302dd,1
4568,4568,0,0ffb,0,0,0d22,0,0,e53a0ef0,0f1d0905,009d006e,c2e2d406,0879fc1a,0879fc1a,1
4569,4569,0,0ffb,0,0,0e22,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ffc9f789,ffc9f789,1
4570,4570,0,0ffb,0,0,0f22,0,0,e53a0ef0,00000000,009d006e,c2e2d406,09460e51,09460e51,1
4571,4571,0,0ffb,0,0,0023,0,0,e53a0ef0,00000000,009d006e,c2e2d406,06d30259,06d30259,1
4572,4572,0,0ffb,0,0,0123,0,0,e53a0ef0,00000000,009d006e,c2e2d406,00f4fcc7,00f4fcc7,1
4573,4573,0,0ffb,0,0,0223,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fc4212f8,fc4212f8,1
4574,4574,0,0ffb,0,0,0323,0,0,e53a0ef0,f7a31a62,009d006e,c2e2d406,016502f0,016502f0,1
4575,4575,0,0ffb,0,0,0423,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fdc9fd43,fdc9fd43,1
4576,4576,0,0ffb,0,0,0523,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fae604ee,fae604ee,1
4577,4577,0,0ffb,0,0,0623,0,0,e53a0ef0,00000000,009d006e,c2e2d406,07ba271c,07ba271c,1
4578,4578,0,0ffb,0,0,0723,0,0,e53a0ef0,00000000,009d006e,c2e2d406,efcbff09,efcbff09,1
4579,4579,0,0ffb,0,0,0823,0,0,e53a0ef0,e2b0119d,009d006e,c2e2d406,0716f21d,0716f21d,1
4580,4580,0,0ffb,0,0,0923,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fa68dc5e,fa68dc5e,1
4581,4581,0,0ffb,0,0,0a23,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0fda0c94,0fda0c94,1
4582,4582,0,0ffb,0,0,0b23,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f681134b,f681134b,1
4583,4583,0,0ffb,0,0,0c23,0,0,e53a0ef0,00000000,009d006e,c2e2d406,041b1c28,041b1c28,1
4584,4584,0,0ffb,0,0,0d23,0,0,e53a0ef0,fe76e80d,009d006e,c2e2d406,f16ae84a,f16ae84a,1
4585,4585,0,0ffb,0,0,0e23,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0bf6ebac,0bf6ebac,1
4586,4586,0,0ffb,0,0,0f23,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fc85ee2f,fc85ee2f,1
4587,4587,0,0ffb,0,0,0024,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0c9a20ab,0c9a20ab,1
4588,4588,0,0ffb,0,0,0124,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f1e810da,f1e810da,1
4589,4589,0,0ffb,0,0,0224,0,0,e53a0ef0,00000000,009d006e,c2e2d406,03d60634,03d60634,1
4590,4590,0,0ffb,0,0,0324,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f5cfd9ed,f5cfd9ed,1
4591,4591,0,0ffb,0,0,0424,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0f95f6a0,0f95f6a0,1
4592,4592,0,0ffb,0,0,0524,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ecc6ed9a,ecc6ed9a,1
4593,4593,0,0ffb,0,0,0624,0,0,e53a0ef0,fd97f556,009d006e,c2e2d406,eb411ab9,eb411ab9,1
4594,4594,0,0ffb,0,0,0724,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ee110b33,ee110b33,1
4595,4595,0,0ffb,0,0,0824,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0a380dad,0a380dad,1
4596,4596,0,0ffb,0,0,0924,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0cbaef2e,0cbaef2e,1
4597,4597,0,0ffb,0,0,0a24,0,0,e53a0ef0,00000000,009d006e,c2e2d406,10bc079e,10bc079e,1
4598,4598,0,0ffb,0,0,0b24,0,0,e53a0ef0,1328f232,009d006e,c2e2d406,fe9dfe4d,fe9dfe4d,1
4599,4599,0,0ffb,0,0,0c24,0,0,e53a0ef0,00000000,009d006e,c2e2d406,01c10b40,01c10b40,1
4600,4600,0,0ffb,0,0,0d24,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f902e666,f902e666,1
4601,4601,0,0ffb,0,0,0e24,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fe6ff2fd,fe6ff2fd,1
4602,4602,0,0ffb,0,0,0f24,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f083f3fd,f083f3fd,1
4603,4603,0,0ffb,0,0,0025,0,0,e53a0ef0,fb76f12a,009d006e,c2e2d406,f8ea23a9,f8ea23a9,1
4604,4604,0,0ffb,0,0,0125,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fd0a1736,fd0a1736,1
4605,4605,0,0ffb,0,0,0225,0,0,e53a0ef0,00000000,009d006e,c2e2d406,16081048,16081048,1
4606,4606,0,0ffb,0,0,0325,0,0,e53a0ef0,00000000,009d006e,c2e2d406,125bdce7,125bdce7,1
4607,4607,0,0ffb,0,0,0425,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0b91e906,0b91e906,1
4608,4608,0,0ffb,0,0,0525,0,0,e53a0ef0,00000000,009d006e,c2e2d406,13f5f4df,13f5f4df,1
4609,4609,0,0ffb,0,0,0625,0,0,e53a0ef0,079bf3d1,009d006e,c2e2d406,e294f948,e294f948,1
4610,4610,0,0ffb,0,0,0725,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fb120a4b,fb120a4b,1
4611,4611,0,0ffb,0,0,0825,0,0,e53a0ef0,00000000,009d006e,c2e2d406,09acf9c1,09acf9c1,1
4612,4612,0,0ffb,0,0,0925,0,0,e53a0ef0,00000000,009d006e,c2e2d406,eedc15c4,eedc15c4,1
4613,4613,0,0ffb,0,0,0a25,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1285053f,1285053f,1
4614,4614,0,0ffb,0,0,0b25,0,0,e53a0ef0,ff84f37b,009d006e,c2e2d406,0a76ec31,0a76ec31,1
4615,4615,0,0ffb,0,0,0c25,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fd010efe,fd010efe,1
4616,4616,0,0ffb,0,0,0d25,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0681ed0d,0681ed0d,1
4617,4617,0,0ffb,0,0,0e25,0,0,e53a0ef0,00000000,009d006e,c2e2d406,eef4efda,eef4efda,1
4618,4618,0,0ffb,0,0,0f25,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ff0e1957,ff0e1957,1
4619,4619,0,0ffb,0,0,0026,0,0,e53a0ef0,08c6f4b4,009d006e,c2e2d406,fa40f7af,fa40f7af,1
4620,4620,0,0ffb,0,0,0126,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f6ae0850,f6ae0850,1
4621,4621,0,0ffb,0,0,0226,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1bf3119f,1bf3119f,1
4622,4622,0,0ffb,0,0,0326,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fb6af02d,fb6af02d,1
4623,4623,0,0ffb,0,0,0426,0,0,e53a0ef0,faed0575,009d006e,c2e2d406,ff13ff92,ff13ff92,1
4624,4624,0,0ffb,0,0,0526,0,0,e53a0ef0,00000000,009d006e,c2e2d406,54990171,54990171,1
4625,4625,0,0ffb,0,0,0626,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f172144d,f172144d,1
4626,4626,0,0ffb,0,0,0726,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ed51ec5b,ed51ec5b,1
4627,4627,0,0ffb,0,0,0826,0,0,e53a0ef0,00000000,009d006e,c2e2d406,4edcdf9f,4edcdf9f,1
4628,4628,0,0ffb,0,0,0926,0,0,e53a0ef0,150ff647,009d006e,c2e2d406,fa6d25f9,fa6d25f9,1
4629,4629,0,0ffb,0,0,0a26,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f1f4f819,f1f4f819,1
4630,4630,0,0ffb,0,0,0b26,0,0,e53a0ef0,00000000,009d006e,c2e2d406,3839c6f3,3839c6f3,1
4631,4631,0,0ffb,0,0,0c26,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0faf32e2,0faf32e2,1
4632,4632,0,0ffb,0,0,0d26,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f659fcc5,f659fcc5,1
4633,4633,0,0ffb,0,0,0e26,0,0,e53a0ef0,e8f6ff4b,009d006e,c2e2d406,19d6bf05,19d6bf05,1
4634,4634,0,0ffb,0,0,0f26,0,0,e53a0ef0,00000000,009d006e,c2e2d406,2ca9324f,2ca9324f,1
4635,4635,0,0ffb,0,0,0027,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f600ff61,f600ff61,1
4636,4636,0,0ffb,0,0,0127,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ff19c7b9,ff19c7b9,1
4637,4637,0,0ffb,0,0,0227,0,0,e53a0ef0,00000000,009d006e,c2e2d406,473c207d,473c207d,1
4638,4638,0,0ffb,0,0,0327,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f245064b,f245064b,1
4639,4639,0,0ffb,0,0,0427,0,0,e53a0ef0,f80ff0a5,009d006e,c2e2d406,efedda06,efedda06,1
4640,4640,0,0ffb,0,0,0527,0,0,e53a0ef0,00000000,009d006e,c2e2d406,4d22e850,4d22e850,1
4641,4641,0,0ffb,0,0,0627,0,0,e53a0ef0,00000000,009d006e,c2e2d406,3af24aee,3af24aee,1
4642,4642,0,0ffb,0,0,0727,0,0,e53a0ef0,00000000,009d006e,c2e2d406,df1ab392,df1ab392,1
4643,4643,0,0ffb,0,0,0827,0,0,e53a0ef0,00000000,009d006e,c2e2d406,19de476e,19de476e,1
4644,4644,0,0ffb,0,0,0927,0,0,e53a0ef0,06dff371,009d006e,c2e2d406,d40dfffd,d40dfffd,1
4645,4645,0,0ffb,0,0,0a27,0,0,e53a0ef0,00000000,009d006e,c2e2d406,764edf80,764edf80,1
4646,4646,0,0ffb,0,0,0b27,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ce65f317,ce65f317,1
4647,4647,0,0ffb,0,0,0c27,0,0,e53a0ef0,00000000,009d006e,c2e2d406,383bdae9,383bdae9,1
4648,4648,0,0ffb,0,0,0d27,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1bfe6ce2,1bfe6ce2,1
4649,4649,0,0ffb,0,0,0e27,0,0,e53a0ef0,f0470839,009d006e,c2e2d406,359ebda6,359ebda6,1
4650,4650,0,0ffb,0,0,0f27,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1a1a3410,1a1a3410,1
4651,4651,0,0ffb,0,0,0028,0,0,e53a0ef0,00000000,009d006e,c2e2d406,b232e74c,b232e74c,1
4652,4652,0,0ffb,0,0,0128,0,0,e53a0ef0,00000000,009d006e,c2e2d406,589f3121,589f3121,1
4653,4653,0,0ffb,0,0,0228,0,0,e53a0ef0,facaf924,009d006e,c2e2d406,e906e4d4,e906e4d4,1
4654,4654,0,0ffb,0,0,0328,0,0,e53a0ef0,00000000,009d006e,c2e2d406,4ee3b817,4ee3b817,1
4655,4655,0,0ffb,0,0,0428,0,0,e53a0ef0,00000000,009d006e,c2e2d406,d8194295,d8194295,1
4656,4656,0,0ffb,0,0,0528,0,0,e53a0ef0,00000000,009d006e,c2e2d406,d8c9140c,d8c9140c,1
4657,4657,0,0ffb,0,0,0628,0,0,e53a0ef0,00000000,009d006e,c2e2d406,3e91dad9,3e91dad9,1
4658,4658,0,0ffb,0,0,0728,0,0,e53a0ef0,0b8aeea0,009d006e,c2e2d406,180a0542,180a0542,1
4659,4659,0,0ffb,0,0,0828,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f294e5a8,f294e5a8,1
4660,4660,0,0ffb,0,0,0928,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0aca4fa5,0aca4fa5,1
4661,4661,0,0ffb,0,0,0a28,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ef0c060c,ef0c060c,1
4662,4662,0,0ffb,0,0,0b28,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1198ef6e,1198ef6e,1
4663,4663,0,0ffb,0,0,0c28,0,0,e53a0ef0,fccf0775,009d006e,c2e2d406,b1c6ecda,b1c6ecda,1
4664,4664,0,0ffb,0,0,0d28,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1369f0d2,1369f0d2,1
4665,4665,0,0ffb,0,0,0e28,0,0,e53a0ef0,00000000,009d006e,c2e2d406,15e311d5,15e311d5,1
4666,4666,0,0ffb,0,0,0f28,0,0,e53a0ef0,00000000,009d006e,c2e2d406,2896c2e6,2896c2e6,1
4667,4667,0,0ffb,0,0,0029,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fcb2294e,fcb2294e,1
4668,4668,0,0ffb,0,0,0129,0,0,e53a0ef0,0ae8eeef,009d006e,c2e2d406,e7901505,e7901505,1
4669,4669,0,0ffb,0,0,0229,0,0,e53a0ef0,f67807f5,009d006e,c2e2d406,26082eba,26082eba,1
4670,4670,0,0ffb,0,0,0329,0,0,e53a0ef0,00000000,009d006e,c2e2d406,cf3cdee2,cf3cdee2,1
4671,4671,0,0ffb,0,0,0429,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f56ce2bc,f56ce2bc,1
4672,4672,0,0ffb,0,0,0529,0,0,e53a0ef0,00000000,009d006e,c2e2d406,10bfe788,10bfe788,1
4673,4673,0,0ffb,0,0,0629,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0bf31dee,0bf31dee,1
4674,4674,0,0ffb,0,0,0729,0,0,e53a0ef0,062cfc51,009d006e,c2e2d406,f2ae048f,f2ae048f,1
4675,4675,0,0ffb,0,0,0829,0,0,e53a0ef0,00000000,009d006e,c2e2d406,e943f326,e943f326,1
4676,4676,0,0ffb,0,0,0929,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1dd2efc9,1dd2efc9,1
4677,4677,0,0ffb,0,0,0a29,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0308114d,0308114d,1
4678,4678,0,0ffb,0,0,0b29,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f61713a4,f61713a4,1
4679,4679,0,0ffb,0,0,0c29,0,0,e53a0ef0,05a2fe5b,009d006e,c2e2d406,ebe4e3e9,ebe4e3e9,1
4680,4680,0,0ffb,0,0,0d29,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1591fcdc,1591fcdc,1
4681,4681,0,0ffb,0,0,0e29,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0fa90862,0fa90862,1
4682,4682,0,0ffb,0,0,0f29,0,0,e53a0ef0,00000000,009d006e,c2e2d406,e702170d,e702170d,1
4683,4683,0,0ffb,0,0,002a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fb21e68a,fb21e68a,1
4684,4684,0,0ffb,0,0,012a,0,0,e53a0ef0,06f2009b,009d006e,c2e2d406,087ef49b,087ef49b,1
4685,4685,0,0ffb,0,0,022a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,18941503,18941503,1
4686,4686,0,0ffb,0,0,032a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,e39907f8,e39907f8,1
4687,4687,0,0ffb,0,0,042a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f880f5c7,f880f5c7,1
4688,4688,0,0ffb,0,0,052a,0,0,e53a0ef0,ed6cf689,009d006e,c2e2d406,0295d876,0295d876,1
4689,4689,0,0ffb,0,0,062a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f6f4fbe3,f6f4fbe3,1
4690,4690,0,0ffb,0,0,072a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,00c60200,00c60200,1
4691,4691,0,0ffb,0,0,082a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,d5defca2,d5defca2,1
4692,4692,0,0ffb,0,0,092a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fcddffa0,fcddffa0,1
4693,4693,0,0ffb,0,0,0a2a,0,0,e53a0ef0,e6e6f4f4,009d006e,c2e2d406,f834fdb3,f834fdb3,1
4694,4694,0,0ffb,0,0,0b2a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fc712837,fc712837,1
4695,4695,0,0ffb,0,0,0c2a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f45d01c3,f45d01c3,1
4696,4696,0,0ffb,0,0,0d2a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fc730e80,fc730e80,1
4697,4697,0,0ffb,0,0,0e2a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,22160325,22160325,1
4698,4698,0,0ffb,0,0,0f2a,0,0,e53a0ef0,ec0df697,009d006e,c2e2d406,0032170a,0032170a,1
4699,4699,0,0ffb,0,0,002b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,11180456,11180456,1
4700,4700,0,0ffb,0,0,012b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,022be756,022be756,1
4701,4701,0,0ffb,0,0,022b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,20d60155,20d60155,1
4702,4702,0,0ffb,0,0,032b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0487f0d3,0487f0d3,1
4703,4703,0,0ffb,0,0,042b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f299ff35,f299ff35,1
4704,4704,0,0ffb,0,0,052b,0,0,e53a0ef0,1272fe06,009d006e,c2e2d406,01b8efbb,01b8efbb,1
4705,4705,0,0ffb,0,0,062b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,edbc0118,edbc0118,1
4706,4706,0,0ffb,0,0,072b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,e46dc482,e46dc482,1
4707,4707,0,0ffb,0,0,082b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ffbde91f,ffbde91f,1
4708,4708,0,0ffb,0,0,092b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,e5cfeefc,e5cfeefc,1
4709,4709,0,0ffb,0,0,0a2b,0,0,e53a0ef0,0ece1163,009d006e,c2e2d406,064bca75,064bca75,1
4710,4710,0,0ffb,0,0,0b2b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,04e00753,04e00753,1
4711,4711,0,0ffb,0,0,0c2b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f677fdaf,f677fdaf,1
4712,4712,0,0ffb,0,0,0d2b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,2866fcd3,2866fcd3,1
4713,4713,0,0ffb,0,0,0e2b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,023c2a6e,023c2a6e,1
4714,4714,0,0ffb,0,0,0f2b,0,0,e53a0ef0,12e0fdd7,009d006e,c2e2d406,08211160,08211160,1
4715,4715,0,0ffb,0,0,002c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,2bc926e7,2bc926e7,1
4716,4716,0,0ffb,0,0,012c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f0132476,f0132476,1
